T+,calib?,armed?,ignition?,apogee?,touchdown?,state,Vbat,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,temp,pres,alt,vvel,vaccel,tvc_x,tvc_y,pyro_motor,pyro_parachute
149.897,1,1,1,1,0,DESCENT,11.97,0.295,-9.928,-0.469,-0.003,0,-0.003,14.574,35.425,-19.363,-0.491,-0.333,-0.513,-0.62,37,100919.859,-1.777,-1.894,-0.124,0,0,BROKEN,CONFIRMED
149.948,1,1,1,1,0,DESCENT,11.981,0.295,-9.928,-0.469,-0.004,0.001,-0.003,14.55,37.14,-19.247,-0.489,-0.335,-0.515,-0.619,37.01,100924.328,-1.675,-1.747,-0.107,0,0,BROKEN,CONFIRMED
149.999,1,1,1,1,0,DESCENT,11.981,0.315,-9.948,-0.489,-0.001,-0.001,-0.004,16.616,34.081,-19.048,-0.488,-0.337,-0.516,-0.618,36.99,100917.734,-1.574,-1.605,-0.091,0,0,BROKEN,CONFIRMED
150.05,1,1,1,1,0,DESCENT,11.978,0.295,-9.948,-0.489,-0.001,0,-0.003,15.369,36.373,-18.415,-0.486,-0.339,-0.518,-0.617,36.98,100923.719,-1.488,-1.48,-0.073,0,0,BROKEN,CONFIRMED
150.101,1,1,1,1,0,DESCENT,11.973,0.295,-9.948,-0.449,-0.003,0,-0.003,14.574,35.425,-19.363,-0.484,-0.341,-0.52,-0.615,36.99,100911.758,-1.407,-1.362,-0.055,0,0,BROKEN,CONFIRMED
150.152,1,1,1,1,0,DESCENT,11.965,0.275,-9.928,-0.469,0.001,-0.001,-0.005,15.404,34.035,-19.934,-0.483,-0.343,-0.522,-0.614,37,100924.555,-1.331,-1.252,-0.046,0,0,BROKEN,CONFIRMED
150.202,1,1,1,1,0,DESCENT,11.995,0.295,-9.948,-0.489,-0.003,-0.001,-0.003,14.588,34.495,-19.902,-0.481,-0.345,-0.523,-0.613,37,100922.211,-1.254,-1.146,-0.031,0,0,BROKEN,CONFIRMED
150.254,1,1,1,1,0,DESCENT,11.964,0.295,-9.928,-0.489,0,0.001,-0.002,16.617,34.051,-19.458,-0.479,-0.347,-0.525,-0.611,37,100924.555,-1.171,-1.037,-0.019,0,0,BROKEN,CONFIRMED
150.305,1,1,1,1,0,DESCENT,11.985,0.295,-9.888,-0.449,-0.002,0,-0.004,16.604,34.946,-19.397,-0.477,-0.349,-0.527,-0.61,37,100915.164,-1.095,-0.938,-0.012,0,0,BROKEN,CONFIRMED
150.356,1,1,1,1,0,DESCENT,11.984,0.295,-9.928,-0.489,-0.003,0,-0.004,15.795,34.958,-19.396,-0.476,-0.351,-0.529,-0.609,37.01,100924.328,-1.018,-0.843,-0.006,0,0,BROKEN,CONFIRMED
150.407,1,1,1,1,0,DESCENT,11.99,0.295,-9.948,-0.469,0.002,0,-0.003,15.384,35.412,-19.365,-0.474,-0.353,-0.531,-0.607,37,100920.93,-0.931,-0.735,0.01,0,0,BROKEN,CONFIRMED
150.459,1,1,1,1,0,DESCENT,11.969,0.315,-9.928,-0.489,-0.003,-0.001,-0.006,16.204,34.57,-18.538,-0.472,-0.356,-0.532,-0.606,37.01,100924.328,-0.871,-0.659,0.027,0,0,BROKEN,CONFIRMED
150.509,1,1,1,1,0,DESCENT,11.981,0.275,-9.888,-0.469,0,0,-0.003,15.399,34.416,-20.793,-0.47,-0.358,-0.534,-0.605,36.99,100928.188,-0.802,-0.578,0.036,0,0,BROKEN,CONFIRMED
150.56,1,1,1,1,0,DESCENT,11.972,0.275,-9.948,-0.469,-0.001,0,-0.001,14.162,35.944,-18.443,-0.468,-0.36,-0.536,-0.603,36.99,100920.086,-0.735,-0.501,0.043,0,0,BROKEN,CONFIRMED
150.612,1,1,1,1,0,DESCENT,11.955,0.295,-9.928,-0.469,0.001,-0.001,0,16.2,34.917,-19.875,-0.467,-0.362,-0.538,-0.602,37,100919.859,-0.689,-0.443,0.049,0,0,BROKEN,CONFIRMED
150.663,1,1,1,1,0,DESCENT,11.981,0.295,-9.928,-0.469,0,-0.001,-0.004,14.574,35.455,-18.953,-0.465,-0.364,-0.539,-0.601,37,100922.211,-0.649,-0.392,0.059,0,0,BROKEN,CONFIRMED
150.713,1,1,1,1,0,DESCENT,11.987,0.275,-9.928,-0.449,-0.003,-0.001,-0.004,16.207,34.434,-20.384,-0.463,-0.366,-0.541,-0.599,37,100927.969,-0.604,-0.338,0.071,0,0,BROKEN,CONFIRMED
150.764,1,1,1,1,0,DESCENT,11.974,0.315,-9.928,-0.469,-0.002,-0.001,-0.003,14.991,34.554,-19.014,-0.461,-0.368,-0.543,-0.598,36.99,100921.148,-0.552,-0.281,0.08,0,0,BROKEN,CONFIRMED
150.816,1,1,1,1,1,TOUCHDOWN,11.956,0.275,-9.948,-0.43,0,-0.001,-0.002,16.179,36.325,-18.895,-0.459,-0.37,-0.544,-0.596,37,100924.555,-0.504,-0.229,0.087,0,0,BROKEN,CONFIRMED
150.866,1,1,1,1,1,TOUCHDOWN,11.972,0.295,-9.928,-0.469,-0.002,0.001,-0.005,14.176,34.984,-19.393,-0.457,-0.372,-0.546,-0.595,37,100920.93,-0.462,-0.182,0.096,0,0,BROKEN,CONFIRMED
150.917,1,1,1,1,1,TOUCHDOWN,11.977,0.315,-9.928,-0.449,-0.002,0.001,-0.006,15.385,35.341,-20.322,-0.455,-0.374,-0.548,-0.594,37.01,100929.031,-0.41,-0.127,0.103,0,0,BROKEN,CONFIRMED
150.969,1,1,1,1,1,TOUCHDOWN,11.989,0.295,-9.928,-0.489,-0.001,0.001,-0.001,15.799,34.577,-18.537,-0.453,-0.376,-0.55,-0.592,37,100925.617,-0.377,-0.092,0.107,0,0,BROKEN,CONFIRMED
151.019,1,1,1,1,1,TOUCHDOWN,11.974,0.315,-9.928,-0.43,-0.002,-0.001,-0.004,14.996,34.178,-18.087,-0.451,-0.379,-0.551,-0.591,37,100925.617,-0.344,-0.057,0.112,0,0,BROKEN,CONFIRMED
151.07,1,1,1,1,1,TOUCHDOWN,11.981,0.295,-9.928,-0.449,-0.002,-0.001,-0.004,15.789,35.37,-19.844,-0.45,-0.381,-0.553,-0.589,37,100927.969,-0.327,-0.036,0.116,0,0,BROKEN,CONFIRMED
151.122,1,1,1,1,1,TOUCHDOWN,11.985,0.315,-9.928,-0.489,-0.002,0,-0.004,15.381,35.513,-17.997,-0.448,-0.383,-0.555,-0.588,37,100927.969,-0.314,-0.018,0.117,0,0,BROKEN,CONFIRMED
151.172,1,1,1,1,1,TOUCHDOWN,11.961,0.295,-9.928,-0.449,-0.004,0.001,-0.003,15.807,34.064,-19.456,-0.446,-0.385,-0.556,-0.586,37.02,100926.461,-0.292,0.006,0.123,0,0,BROKEN,CONFIRMED
151.223,1,1,1,1,1,TOUCHDOWN,11.98,0.295,-9.948,-0.509,-0.002,0,-0.004,13.75,36.569,-21.122,-0.444,-0.387,-0.558,-0.585,37.01,100926.68,-0.265,0.033,0.129,0,0,BROKEN,CONFIRMED
151.274,1,1,1,1,1,TOUCHDOWN,11.992,0.295,-9.948,-0.509,0.002,-0.001,-0.003,15.389,34.995,-18.985,-0.442,-0.389,-0.56,-0.583,37,100930.305,-0.243,0.055,0.134,0,0,BROKEN,CONFIRMED
